Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
33.6,6,66.91,1394.911635,0,0.27,0,0.3,0.83,0,0,83,27,0,0,0,0.03,0,0,0,0,0,0.98,0.01,0,0.01,0,0,0.99,0.99,9933,60,234,99.33,61.13820327,99.33,0.00071691,100,3737.879899,DDoS-SlowLoris
34.32,6,63.96,1824.022823,0,0.29,0,0.29,0.85,0,0,85,29,0,0,0,0.02,0,0,0,0,0,1,0,0,0,0,0,1,1,9413,66,234,94.13,55.41626771,94.13,0.000548248,100,3070.962727,DDoS-SlowLoris
34.16,6,64,2294.050341,0,0.27,0,0.29,0.87,0,0,87,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9771,66,234,97.71,60.15540397,97.71,0.00043592,100,3618.672626,DDoS-SlowLoris
34,6,65.87,1364.555998,0,0.28,0,0.27,0.85,0,0,85,28,0,0,0,0.02,0,0,0,0,0,0.99,0.01,0,0,0,0,1,1,9382,66,234,93.82,55.41475937,93.82,0.000732851,100,3070.795556,DDoS-SlowLoris
34.48,6,64,2452.307422,0,0.31,0,0.29,0.84,0,0,84,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9365,66,234,93.65,54.99097722,93.65,0.000407789,100,3024.007576,DDoS-SlowLoris
34.4,6,64,1209.510435,0,0.3,0,0.31,0.85,0,0,85,30,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,1,1,9755,66,234,97.55,58.60781742,97.55,0.000836642,100,3434.876263,DDoS-SlowLoris
34.48,6,63.96,3292.826805,0,0.31,0,0.26,0.84,0,0,84,31,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,1,1,9150,66,234,91.5,53.32319979,91.5,0.0003037,100,2843.363636,DDoS-SlowLoris
34.32,6,64,1738.405872,0,0.29,0,0.26,0.85,0,0,85,29,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,1,1,9057,66,234,90.57,51.82902252,90.57,0.00061878,100,2686.247576,DDoS-SlowLoris
33.6,6,63.96,2426.009752,0,0.24,0,0.32,0.87,0,0,87,24,0,0,0,0.01,0,0,0,0,0,0.99,0,0,0,0.01,0,1,1,10428,66,234,104.28,65.5566807,104.28,0.000412219,100,4297.678384,DDoS-SlowLoris
33.28,6,65.91,1231.995488,0,0.31,0,0.26,0.82,0,0,82,31,0,0,0,0.01,0,0,0,0,0,0.96,0.01,0,0,0.03,0,1,1,9016,66,234,90.16,49.1965179,90.16,0.000924692,100,2420.297374,DDoS-SlowLoris
33.84,6,65.87,1884.309788,0,0.26,0,0.29,0.86,0,0,86,26,0,0,0,0.01,0,0,0,0,0,0.99,0.01,0,0,0,0,1,1,10207,66,234,102.07,64.05352165,102.07,0.000536618,100,4102.853636,DDoS-SlowLoris
34.32,6,64,2631.307403,0,0.29,0,0.28,0.85,0,0,85,29,0,0,0.01,0.01,0,0,0,0,0,1,0,0,0,0,0,1,1,9097,66,234,90.97,51.71375274,90.97,0.00038028,100,2674.312222,DDoS-SlowLoris
34.24,6,63.96,2031.612191,0,0.28,0,0.29,0.85,0,0,85,28,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,1,1,9779,66,234,97.79,60.11811522,97.79,0.00049227,100,3614.187778,DDoS-SlowLoris
34.08,6,63.36,2149.613313,0,0.3,0,0.31,0.84,0,0,84,30,0,0,0,0,0,0,0,0,0,0.99,0,0,0.01,0,0,0.99,0.99,9683,60,234,96.83,58.34728058,96.83,0.0004652,100,3404.405152,DDoS-SlowLoris
33.92,6,63.36,3371.193416,0,0.28,0,0.23,0.86,0,0,86,28,0,0,0,0.01,0,0,0,0,0,0.99,0,0,0.01,0,0,0.99,0.99,8830,60,234,88.3,49.98211801,88.3,0.000297961,100,2498.212121,DDoS-SlowLoris
33.68,6,65.87,1040.333954,0,0.24,0,0.29,0.87,0,0,87,24,0,0,0,0.02,0,0,0,0,0,0.99,0.01,0,0,0,0,1,1,9667,66,234,96.67,58.46695605,96.67,0.000964239,100,3418.384949,DDoS-SlowLoris
34.08,6,65.87,1792.920316,0,0.29,0,0.32,0.83,0,0,83,29,0,0,0,0.01,0,0,0,0,0,0.99,0.01,0,0,0,0,1,1,10144,66,234,101.44,62.30412863,101.44,0.000557761,100,3881.804444,DDoS-SlowLoris
34.4,6,64,2719.089294,0,0.3,0,0.29,0.85,0,0,85,30,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,1,1,9551,66,234,95.51,56.93705456,95.51,0.000369151,100,3241.828182,DDoS-SlowLoris
34.24,6,65.72,2082.729101,0,0.28,0,0.31,0.86,0,0,86,28,0,0,0,0.02,0,0,0,0,0,1,0,0,0,0,0,1,1,9767,66,234,97.67,58.69008744,97.67,0.000480139,100,3444.526364,DDoS-SlowLoris
34.16,6,63.96,2261.007191,0,0.27,0,0.28,0.87,0,0,87,27,0,0,0,0.02,0,0,0,0,0,1,0,0,0,0,0,1,1,9458,66,234,94.58,56.95934754,94.58,0.000443511,100,3244.367273,DDoS-SlowLoris
34.24,6,63.96,1347.489623,0,0.28,0,0.25,0.87,0,0,87,28,0,0,0,0.02,0,0,0,0,0,1,0,0,0,0,0,1,1,9179,66,234,91.79,53.86445671,91.79,0.000745299,100,2901.379697,DDoS-SlowLoris
34.64,6,64,2092.621475,0,0.33,0,0.34,0.82,0,0,82,33,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,1,1,9765,66,234,97.65,57.999717,97.65,0.000477879,100,3363.967172,DDoS-SlowLoris
34,6,63.96,2163.105074,0,0.25,0,0.29,0.88,0,0,88,25,0,0,0,0.02,0,0,0,0,0,1,0,0,0,0,0,1,1,9669,66,234,96.69,58.95738831,96.69,0.00046231,100,3475.973636,DDoS-SlowLoris
34.24,6,63.96,2080.982764,0,0.28,0,0.28,0.87,0,0,87,28,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,1,1,9464,66,234,94.64,56.92730079,94.64,0.000480552,100,3240.717576,DDoS-SlowLoris
33.76,6,63.36,1580.204048,0,0.26,0,0.29,0.84,0,0,84,26,0,0,0,0,0,0,0,0,0,0.99,0,0,0.01,0,0,0.99,0.99,9610,60,234,96.1,58.63678647,96.1,0.000635459,100,3438.272727,DDoS-SlowLoris
33.44,6,65.23,993.2848015,0,0.25,0,0.26,0.86,0,0,86,25,0,0,0,0.04,0,0,0,0,0,0.98,0.01,0,0.01,0,0,0.99,0.99,9401,60,234,94.01,55.96273923,94.01,0.001006761,100,3131.828182,DDoS-SlowLoris
26.36,6,72.2,110.0973532,0,0.15,0,0.34,0.65,0,0,65,15,0,0,0.03,0.19,0,0,0,0,0,0.74,0.2,0,0.03,0.03,0,0.97,0.97,10533,60,255,105.33,63.21361172,105.33,0.00954783,100,3995.960707,DDoS-SlowLoris
22.88,6,70.56,185.1187494,0,0.11,0,0.24,0.58,0,0,58,11,0,0,0,0.09,0,0,0,0,0,0.65,0.33,0,0.01,0.01,0,0.99,0.99,9651,60,254,96.51,60.63377313,96.51,0.005416858,100,3676.454444,DDoS-SlowLoris
24.76,6,76.83,44.31447601,0,0.1,0,0.32,0.63,0,0,63,10,0,0,0.09,0.39,0.04,0,0,0,0,0.7,0.27,0,0.02,0.01,0,0.98,0.98,11950,60,530,119.5,72.85720086,119.5,0.02278326,100,5308.171717,DDoS-SlowLoris
30.64,6,65.66,630.3820945,0,0.01,0,0.73,0.93,0,0,93,1,0,0,0,0.03,0.06,0,0,0,0,0.94,0.06,0,0,0,0,1,1,7763,66,178,77.63,15.03911063,77.63,0.00166044,100,226.1748485,DDoS-SlowLoris
32,6,64,12253.29828,0,0,0,1,1,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7672,75,77,76.72,0.533333333,76.72,8.16E-05,100,0.284444444,DDoS-SlowLoris
32.08,6,64,2851.851801,0,0.01,0,0.4,0.99,0,0,99,1,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,1,1,7122,66,156,71.22,10.07705665,71.22,0.000350649,100,101.5470707,DDoS-SlowLoris
32.08,6,64,4717.630783,0,0.01,0,0,0.99,0,0,99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6608,66,74,66.08,0.8,66.08,0.00021198,100,0.64,DDoS-SlowLoris
32.08,6,63.96,1857.867903,0,0.01,0,0.63,0.99,0,0,99,1,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,1,1,7283,66,77,72.83,5.171903504,72.83,0.000538261,100,26.74858586,DDoS-SlowLoris
32.16,6,64,4556.648705,0,0.02,0,0.8,0.98,0,0,98,2,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,1,1,7483,66,77,74.83,4.192477631,74.83,0.000219529,100,17.57686869,DDoS-SlowLoris
32,6,63.87,3510.259694,0,0,0,0.01,1,0,0,100,0,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,1,1,6690,66,156,66.9,9,66.9,0.000284891,100,81,DDoS-SlowLoris
31.36,6,66.29,813.8432582,0,0.02,0,0.62,0.97,0,0,97,2,0,0,0,0.02,0,0,0,0,0,0.97,0.02,0,0.01,0,0,0.99,0.99,7452,60,214,74.52,15.16340624,74.52,0.001228878,100,229.9288889,DDoS-SlowLoris
34.16,6,64,6109.069723,0,0,0,0.82,1,0,0,100,0,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,1,1,7798,75,172,77.98,9.515516303,77.98,0.000163691,100,90.54505051,DDoS-SlowLoris
44,6,64,3961.487386,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7800,78,78,78,0,78,0.00025244,100,0,DDoS-SlowLoris
34.64,6,76.14,145.0286008,0,0,0,0.45,0.94,0,0,94,0,0,0,0,0.13,0,0,0,0,0,0.94,0.06,0,0,0,0,1,1,12229,60,792,122.29,129.6221623,122.29,0.006895201,100,16801.90495,DDoS-SlowLoris
32.16,6,64,10320.12204,0,0.02,0,0.98,0.98,0,0,98,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7666,74,77,76.66,0.699494767,76.66,9.69E-05,100,0.489292929,DDoS-SlowLoris
32,6,64,6375.872553,0,0,0,1,1,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7681,74,77,76.81,0.506423387,76.81,0.000160532,100,0.256464646,DDoS-SlowLoris
32.08,6,65.91,1850.31123,0,0.04,0,0.4,0.95,0,0,95,4,0,0,0,0.01,0,0,0,0,0,0.99,0.01,0,0,0,0,1,1,7290,66,214,72.9,17.41675729,72.9,0.000540538,100,303.3434343,DDoS-SlowLoris
32,6,64,11432.67097,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6600,66,66,66,0,66,8.75E-05,100,0,DDoS-SlowLoris
32.12,6,63.96,1937.269175,0,0,0,0,1,0,0,100,0,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,1,1,6612,66,78,66.12,1.2,66.12,0.0005162,100,1.44,DDoS-SlowLoris
24.12,6,83.24,71.60246271,0,0.03,0,0.27,0.65,0,0,65,3,0,0,0,0.53,0.02,0,0,0,0,0.68,0.24,0.04,0.08,0,0,0.92,0.92,31229,60,1920,312.29,490.6525503,312.29,0.013966031,100,240739.9252,DDoS-SlowLoris
22.36,6,92.95,76.80845718,0,0.05,0,0.3,0.6,0,0,60,5,0,0,0,0.37,0.08,0,0,0,0,0.64,0.32,0.04,0.04,0,0,0.96,0.96,15884,60,3492,158.84,354.4602589,158.84,0.013064139,100,125642.0752,DDoS-SlowLoris
23.52,6,87.71,55.84327418,0.02,0.05,0,0.27,0.64,0,0,64,5,2,0,0,0.37,0.08,0,0,0,0,0.67,0.24,0,0.09,0,0,0.91,0.91,11091,60,569,110.91,76.96504454,110.91,0.01810322,100,5923.618081,DDoS-SlowLoris
8.96,17,60.32,570.0664758,0,0,0,0.02,0.04,0,0,4,0,0,0,0,0.04,0,0,0,0,0,0.04,0.96,0,0,0,0,1,1,124411,66,1392,1244.11,409.2384624,1244.11,0.00246937,100,167476.1191,DDoS-SlowLoris
8.48,17,59.84,2280.554166,0.01,0.01,0,0,0.01,0,0,1,1,1,0,0.01,0.01,0,0,0,0,0,0.02,0.97,0,0.01,0,0,0.99,0.99,123372,60,1392,1233.72,430.7866443,1233.72,0.000438519,100,185577.1329,DDoS-SlowLoris
8.56,17,61.81,4131.912127,0,0.01,0,0.01,0.02,0,0,2,1,0,0,0,0.02,0,0,0,0,0,0.02,0.98,0,0,0,0,1,1,136646,74,1392,1366.46,179.7751356,1366.46,0.00024204,100,32319.09939,DDoS-SlowLoris
8,17,62.27,3037.963828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,127507,75,1392,1275.07,373.973322,1275.07,0.00032918,100,139856.0456,DDoS-SlowLoris
20.24,6,86.66,155.4300791,0.04,0,0,0.24,0.53,0,0,53,0,4,0,0.05,0.45,0,0,0,0,0,0.53,0.41,0.01,0.04,0.02,0,0.96,0.96,36343,60,2922,363.43,573.4518069,363.43,0.006437051,100,328846.9748,DDoS-SlowLoris
24.72,6,99.42,49.952796,0.02,0,0,0.48,0.76,0,0,76,0,2,0,0.02,0.49,0,0,0,0,0,0.76,0.14,0,0.04,0.06,0,0.96,0.96,11727,60,497,117.27,68.80639725,117.27,0.020036299,100,4734.320303,DDoS-SlowLoris
32,6,64,6394.730904,0,0,0,0.7,1,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7352,66,77,73.52,4.96753094,73.52,0.00018553,100,24.67636364,DDoS-SlowLoris
32,6,64,5898.995809,0,0,0,0.37,1,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6998,66,77,69.98,5.230022114,69.98,0.00016953,100,27.35313131,DDoS-SlowLoris
28.76,6,61.76,439.1182675,0,0,0,0.3,0.91,0,0,91,0,0,0,0,0.07,0,0,0,0,0,0.91,0,0,0.08,0.01,0,0.92,0.92,7300,60,164,73,20.32612888,73,0.0022773,100,413.1515152,DDoS-SlowLoris
22.72,6,69.7,49.32776678,0.01,0,0,0.35,0.7,0,0,70,0,1,0,0.01,0.46,0,0,0,0,0,0.7,0.07,0,0.21,0.02,0,0.79,0.79,12206,60,792,122.06,112.8873417,122.06,0.020794909,100,12743.55192,DDoS-SlowLoris
16,17,71.54,66.87804379,0,0.02,0,0.17,0.36,0,0,36,2,0,0,0,0.29,0,0,0,0,0,0.36,0.54,0,0.08,0.02,0,0.92,0.92,9195,60,498,91.95,64.99081132,91.95,0.015404871,100,4223.805556,DDoS-SlowLoris
21.36,6,87.93,49.03431955,0.02,0.01,0,0.34,0.64,0,0,64,1,2,0,0.02,0.48,0.04,0,0,0,0,0.65,0.24,0,0.09,0.02,0,0.91,0.91,10407,60,230,104.07,52.09592066,104.07,0.02073245,100,2713.984949,DDoS-SlowLoris
26.92,6,79.81,53.41663381,0.01,0.05,0.01,0.33,0.75,0.02,0.01,75,5,1,1,0.08,0.4,0.02,0,0,0,0,0.79,0.17,0,0.03,0.01,0,0.97,0.97,15837,60,3692,158.37,373.933599,158.37,0.018849161,100,139826.3365,DDoS-SlowLoris
23.48,6,92.71,39.99796687,0,0.01,0,0.49,0.71,0,0,71,1,0,0,0.04,0.3,0.02,0,0,0,0,0.72,0.27,0,0.01,0,0,0.99,0.99,13688,60,1392,136.88,189.4023711,136.88,0.02505923,100,35873.25818,DDoS-SlowLoris
32.08,6,64,6593.780852,0,0.01,0,0.98,0.99,0,0,99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7658,66,77,76.58,1.248676067,76.58,0.000151658,100,1.559191919,DDoS-SlowLoris
32,6,64,14558.50052,0,0,0,0.84,1,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7502,66,77,75.02,3.984768982,75.02,6.87E-05,100,15.87838384,DDoS-SlowLoris
32,6,64,73532.67882,0,0,0,0.58,1,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7230,66,77,72.3,5.394535207,72.3,1.38E-05,100,29.1010101,DDoS-SlowLoris
32.08,6,64,16015.51797,0,0.01,0,0.46,0.99,0,0,99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7105,66,77,71.05,5.405524671,71.05,6.26E-05,100,29.21969697,DDoS-SlowLoris
32.08,6,64,3323.010616,0,0.01,0,0.48,0.99,0,0,99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7121,66,77,71.21,5.358454096,71.21,0.000300941,100,28.7130303,DDoS-SlowLoris
32,6,64,6713.679291,0,0,0,0.01,1,0,0,100,0,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,1,1,6690,66,156,66.9,9,66.9,0.000148969,100,81,DDoS-SlowLoris
30.28,6,63.9,929.290011,0,0,0,0.01,0.94,0,0,94,0,0,0,0,0.01,0.03,0,0,0,0,0.94,0.04,0,0.02,0,0,0.98,0.98,7029,60,230,70.29,22.58465332,70.29,0.0010761,100,510.0665657,DDoS-SlowLoris
28.76,6,69.88,119.2213596,0,0.01,0,0.74,0.88,0,0,88,1,0,0,0,0.1,0.05,0,0,0,0,0.89,0.07,0,0.04,0,0,0.96,0.96,8448,60,230,84.48,30.46292,84.48,0.00855346,100,927.9894949,DDoS-SlowLoris
32.08,6,64,6819.452077,0,0.01,0,0.38,0.99,0,0,99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7016,66,77,70.16,5.243023262,70.16,0.000146651,100,27.48929293,DDoS-SlowLoris
32,6,64,18053.99449,0,0,0,1,1,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7683,75,77,76.83,0.403394686,76.83,5.54E-05,100,0.162727273,DDoS-SlowLoris
32.08,6,65.87,2407.779653,0,0.04,0,0.49,0.95,0,0,95,4,0,0,0,0.01,0,0,0,0,0,0.99,0.01,0,0,0,0,1,1,7402,66,214,74.02,18.28615417,74.02,0.00041533,100,334.3834343,DDoS-SlowLoris
32,6,64,39125.97015,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6600,66,66,66,0,66,9.65E-05,100,0,DDoS-SlowLoris
28.32,6,85.59,92.86992665,0,0.04,0,0.26,0.84,0,0,84,4,0,0,0.01,0.25,0,0,0,0,0,0.88,0.1,0,0.02,0,0,0.98,0.98,12169,60,792,121.69,117.4763845,121.69,0.01076776,100,13800.70091,DDoS-SlowLoris
25.44,6,89.58,88.54690577,0.04,0.07,0.02,0.35,0.7,0,0,70,7,4,2,0,0.61,0.08,0,0,0,0,0.77,0.21,0,0.02,0,0,0.98,0.98,35992,60,5250,359.92,893.9356142,359.92,0.01149039,100,799120.8824,DDoS-SlowLoris
27.08,6,99.69,130.9624008,0.01,0.02,0,0.34,0.79,0,0,79,2,1,0,0.01,0.73,0,0,0,0,0,0.81,0.17,0,0.02,0,0,0.98,0.98,46105,60,5255,461.05,1082.984423,461.05,0.0076689,100,1172855.26,DDoS-SlowLoris
28.28,6,89.09,164.0369084,0,0.03,0,0.39,0.82,0,0,82,3,0,0,0,0.78,0.02,0,0,0,0,0.84,0.16,0,0,0,0,1,1,42807,60,5255,428.07,1064.32087,428.07,0.00611172,100,1132778.914,DDoS-SlowLoris
30.72,6,61.44,9807.796095,0,0,0,0.96,0.96,0,0,96,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0.04,0,0,0.96,0.96,7613,60,77,76.13,3.332287715,76.13,0.00010196,100,11.10414141,DDoS-SlowLoris
30.4,6,61.44,3777.699319,0,0,0,0.51,0.95,0,0,95,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0.04,0.01,0,0.96,0.96,7122,60,77,71.22,5.751732282,71.22,0.000264721,100,33.08242424,DDoS-SlowLoris
32,6,64,4829.532396,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6600,66,66,66,0,66,0.000207069,100,0,DDoS-SlowLoris
21.4,6,73.76,103.3703844,0.02,0,0,0.25,0.62,0,0,62,0,2,0,0,0.53,0.12,0,0,0,0,0.62,0.24,0,0.13,0.01,0,0.87,0.87,24203,60,5244,242.03,737.034427,242.03,0.00967396,100,543219.7466,DDoS-SlowLoris
17.32,6,76.69,53.09785958,0,0,0,0.27,0.49,0,0,49,0,0,0,0,0.33,0,0,0,0,0,0.49,0.25,0,0.15,0.09,0.02,0.85,0.85,15141,60,473,151.41,105.6145168,151.41,0.019345441,100,11154.42616,DDoS-SlowLoris
13.2,17,82.02,112.7275014,0,0,0,0.12,0.23,0,0,23,0,0,0,0.03,0.2,0.04,0,0,0,0,0.23,0.73,0,0.01,0.03,0,0.99,0.99,13935,60,1485,139.35,189.6331586,139.35,0.009232779,100,35960.73485,DDoS-SlowLoris
23.2,6,99.15,49.0328005,0,0.03,0,0.36,0.71,0,0,71,3,0,0,0.03,0.5,0.04,0,0,0,0,0.72,0.2,0,0.06,0.02,0,0.94,0.94,12758,60,1485,127.58,159.499671,127.58,0.020398352,100,25440.14505,DDoS-SlowLoris
25.88,6,81.81,52.16275041,0,0,0,0.33,0.77,0,0,77,0,0,0,0,0.52,0,0,0,0,0,0.77,0.17,0,0.05,0.01,0,0.95,0.95,31867,60,2882,318.67,515.2086574,318.67,0.019908018,100,265439.9607,DDoS-SlowLoris
24,6,98.72,47.56479979,0,0.02,0,0.38,0.73,0,0,73,2,0,0,0,0.48,0.04,0,0,0,0,0.74,0.17,0,0.06,0.03,0,0.94,0.94,15743,60,1482,157.43,232.9997726,157.43,0.021308041,100,54288.89404,DDoS-SlowLoris
16.16,17,71.2,65.10997728,0,0,0,0.19,0.39,0,0,39,0,0,0,0,0.31,0.1,0,0,0,0,0.39,0.52,0,0.07,0.02,0,0.93,0.93,39724,60,1392,397.24,535.6613418,397.24,0.01591006,100,286933.0731,DDoS-SlowLoris
8.48,17,62.64,1311.990991,0,0,0,0.02,0.02,0,0,2,0,0,0,0,0.02,0,0,0,0,0,0.02,0.98,0,0,0,0,1,1,109012,75,1392,1090.12,555.1784185,1090.12,0.00077898,100,308223.0764,DDoS-SlowLoris
9.28,17,65.96,673.0658382,0,0,0.01,0.04,0.06,0,0,6,0,0,1,0,0.04,0,0,0,0,0,0.06,0.92,0,0,0.02,0,1,1,84309,66,1392,843.09,648.6278305,843.09,0.001489239,100,420718.0625,DDoS-SlowLoris
8.72,17,61.18,935.3641947,0,0,0,0.01,0.03,0,0,3,0,0,0,0,0.02,0.02,0,0,0,0,0.03,0.97,0,0,0,0,1,1,118227,66,1392,1182.27,483.039657,1182.27,0.001069112,100,233327.3102,DDoS-SlowLoris
8.48,17,60.94,1596.449546,0,0,0,0.01,0.02,0,0,2,0,0,0,0,0.02,0.02,0,0,0,0,0.02,0.98,0,0,0,0,1,1,126132,66,1392,1261.32,394.096278,1261.32,0.0006264,100,155311.8764,DDoS-SlowLoris
9.6,17,62.15,341.9249124,0,0,0,0.03,0.07,0,0,7,0,0,0,0,0.07,0,0,0,0,0,0.07,0.92,0,0.01,0,0,0.99,0.99,105219,60,1392,1052.19,574.2898416,1052.19,0.002924628,100,329808.8221,DDoS-SlowLoris
24.32,6,99.76,71.19703174,0.02,0.02,0.03,0.36,0.69,0,0,69,2,2,3,0.03,0.56,0.08,0,0,0,0,0.73,0.19,0,0.07,0.01,0,0.93,0.93,16309,60,3489,163.09,349.1806599,163.09,0.014298291,100,121927.1332,DDoS-SlowLoris
31.6,6,69.13,186.5511444,0,0.01,0,0.91,0.98,0,0,98,1,0,0,0,0.12,0,0,0,0,0,0.99,0.01,0,0,0,0,1,1,8247,66,214,82.47,23.54212,82.47,0.005812111,100,554.2314141,DDoS-SlowLoris
32,6,64,13885.20542,0,0,0,0.86,1,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7529,66,77,75.29,3.78805939,75.29,7.21E-05,100,14.34939394,DDoS-SlowLoris
32,6,64,20734.11439,0,0,0,1,1,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7685,74,77,76.85,0.457816513,76.85,4.82E-05,100,0.20959596,DDoS-SlowLoris
32.04,6,64,3487.116728,0,0.02,0,0.86,0.98,0,0,98,2,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,1,1,7632,66,156,76.32,8.963314683,76.32,0.000286779,100,80.3410101,DDoS-SlowLoris
32,6,64,8030.296184,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6600,66,66,66,0,66,0.00012454,100,0,DDoS-SlowLoris
31.52,6,67.82,12993.90935,0,0,0,0,0.98,0,0,98,0,0,0,0,0,0,0,0,0,0,0.98,0.02,0,0,0,0,1,1,6928,66,230,69.28,23.07566824,69.28,7.70E-05,100,532.4864646,DDoS-SlowLoris
32,6,64,5369.671365,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6600,66,66,66,0,66,0.00018625,100,0,DDoS-SlowLoris
28.04,6,67.31,160.7817552,0,0,0,0.48,0.91,0,0,91,0,0,0,0,0.15,0,0,0,0,0,0.91,0,0,0.08,0.01,0,0.92,0.92,7655,60,156,76.55,22.40777958,76.55,0.00621963,100,502.1085859,DDoS-SlowLoris
32,6,64,6432.093729,0,0,0,1,1,0,0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7682,75,77,76.82,0.435310176,76.82,0.00015547,100,0.189494949,DDoS-SlowLoris
32,6,65.7,3661.26101,0,0,0,0.14,1,0,0,100,0,0,0,0,0.02,0,0,0,0,0,1,0,0,0,0,0,1,1,6830,66,156,68.3,9.578490212,68.3,0.00027313,100,91.74747475,DDoS-SlowLoris
31.64,6,70.3,390.4663845,0,0,0,0.3,1,0,0,100,0,0,0,0,0.09,0,0,0,0,0,1,0,0,0,0,0,1,1,7390,60,172,73.9,21.07921567,73.9,0.002561059,100,444.3333333,DDoS-SlowLoris
31.44,6,62.72,3649.378763,0,0.01,0,0.44,0.97,0,0,97,1,0,0,0,0,0,0,0,0,0,0.98,0,0,0.02,0,0,0.98,0.98,7073,60,77,70.73,5.573847664,70.73,0.000274029,100,31.06777778,DDoS-SlowLoris
32,6,63.96,9176.100987,0,0,0,0.85,1,0,0,100,0,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,1,1,7523,66,77,75.23,3.912825325,75.23,0.000108991,100,15.31020202,DDoS-SlowLoris
32.16,6,64,13301.31608,0,0.02,0,0.98,0.98,0,0,98,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,7675,74,77,76.75,0.575159179,76.75,7.52E-05,100,0.330808081,DDoS-SlowLoris
32.24,6,64,2416.505252,0,0.03,0,0.03,0.97,0,0,97,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6656,66,77,66.56,2.253258023,66.56,0.00041383,100,5.077171717,DDoS-SlowLoris
31.28,6,63.76,424.673418,0,0,0,0.03,0.97,0,0,97,0,0,0,0,0.05,0,0,0,0,0,0.97,0.03,0,0,0,0,1,1,7095,66,230,70.95,22.610168,70.95,0.00235477,100,511.219697,DDoS-SlowLoris
